,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5perc,Total,Date,Time,Payment,Cogs,Gross_Inc,Rating
552,210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208000000000002,550.368,2019-02-05,12:34,Cash,524.16,26.208000000000002,9.7
553,399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.662999999999999,139.923,2019-03-07,10:23,Credit card,133.26,6.662999999999999,8.6
554,134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.7620000000000005,142.002,2019-03-25,18:51,Cash,135.24,6.7620000000000005,6.9
555,356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622000000000001,118.06200000000001,2019-01-20,13:45,Credit card,112.44,5.622000000000001,7.7
556,198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38,Cash,144.08,7.204,9.5
558,712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.45799999999997,2019-01-02,15:24,Ewallet,249.96,12.498,5.6
559,218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54,Ewallet,217.26,10.863,8.2
560,174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.93099999999998,2019-03-14,12:32,Cash,194.22,9.711,7.3
561,866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42,Credit card,892.0,44.6,4.4
562,134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.32800000000003,2019-01-30,13:58,Ewallet,339.36,16.968,5.7
563,760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08,Ewallet,447.06,22.353,5.0
564,514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02,Cash,198.5,9.925,9.0
565,698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01,Credit card,812.1,40.605,6.3
566,718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40,Credit card,493.3,24.665,9.4
567,651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583000000000002,621.243,2019-01-01,13:55,Cash,591.66,29.583000000000002,7.7
568,241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33,Credit card,559.02,27.951,5.5
569,408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42,Ewallet,517.86,25.893,4.1
570,834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16,Credit card,410.2,20.51,7.6
571,343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48,Cash,266.7,13.335,8.6
572,239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35,Ewallet,70.91,3.5455,8.3
573,355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55,Credit card,144.78,7.239,8.1
574,550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33,Credit card,429.55,21.4775,8.6
575,339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49,Ewallet,569.17,28.4585,6.3
576,458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43,Cash,241.2,12.06,5.8
577,592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43,Ewallet,127.08,6.354,6.2
578,797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854000000000001,269.934,2019-03-26,13:54,Cash,257.08,12.854000000000001,7.7
579,207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.9510000000000005,145.971,2019-03-01,12:15,Ewallet,139.02,6.9510000000000005,8.1
580,390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37,Cash,81.66,4.083,7.3
581,443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54,Cash,310.72,15.536,8.4
582,339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.25799999999998,2019-02-13,15:06,Credit card,185.96,9.298,8.0
583,359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03,Credit card,72.32,3.616,9.5
584,375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58,Ewallet,189.18,9.459,7.0
585,127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.18200000000002,2019-03-09,13:53,Credit card,206.84,10.342,9.8
586,278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.87099999999998,2019-03-27,14:03,Cash,157.02,7.851,9.2
587,695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38,Ewallet,215.3,10.765,7.7
588,379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07,Cash,596.1,29.805,5.3
589,227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23,Cash,73.1,3.655,4.4
590,302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959000000000001,293.139,2019-03-03,10:54,Credit card,279.18,13.959000000000001,4.3
591,788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.16400000000002,2019-01-27,17:38,Ewallet,169.68,8.484,9.4
592,560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.858999999999995,2019-02-07,14:13,Cash,45.58,2.279,9.8
593,880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51,Ewallet,225.6,11.28,4.8
594,585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05,Cash,290.4,14.52,5.3
595,470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.2230000000000003,46.683,2019-03-01,11:30,Credit card,44.46,2.2230000000000003,8.7
596,152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30,Credit card,156.6,7.83,9.5
597,123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.93699999999995,2019-02-17,19:11,Ewallet,419.94,20.997,5.3
598,258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53,Cash,184.25,9.2125,9.2
599,334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22,Ewallet,140.64,7.032,9.6
600,219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16,Ewallet,83.08,4.154,6.4
601,881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06,Credit card,64.99,3.2495,4.5
602,373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35,Ewallet,775.6,38.78,6.9
603,642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.352999999999998,343.413,2019-03-17,13:54,Ewallet,327.06,16.352999999999998,7.8
604,484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08,Cash,363.23,18.1615,4.5
605,830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26,Cash,127.0,6.35,8.6
606,559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56,Ewallet,375.55,18.7775,5.2
607,544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16,Credit card,199.16,9.958,6.4
608,318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20,Ewallet,30.61,1.5305,5.2
609,349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37,Ewallet,115.78,5.789,8.9
610,421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.4480000000000002,30.408,2019-02-07,10:18,Credit card,28.96,1.4480000000000002,6.2
611,277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23,Cash,890.73,44.5365,6.7
612,789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.982999999999999,293.643,2019-01-24,11:45,Cash,279.66,13.982999999999999,7.2
613,284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08,Credit card,80.93,4.0465,9.0
614,443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25,Ewallet,674.5,33.725,4.2
615,509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24,Ewallet,348.48,17.424,4.2
616,327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51,Cash,435.6,21.78,6.9
617,840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10,Ewallet,439.55,21.9775,4.4
618,828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22,Credit card,591.18,29.559,4.0
619,641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55,Ewallet,260.76,13.038,8.5
620,420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30,Credit card,215.04,10.752,9.2
621,436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44,Cash,91.61,4.5805,9.8
622,670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27,Credit card,662.13,33.1065,4.9
623,852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25,Credit card,832.5,41.625,4.4
624,598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42,Cash,91.35,4.5675,6.8
625,135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04,Cash,157.76,7.888,9.1
626,816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087000000000001,127.82700000000001,2019-03-09,12:37,Ewallet,121.74,6.087000000000001,8.7
627,628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41,Cash,825.8,41.29,5.0
628,856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19,Ewallet,159.9,7.995,7.5
629,308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19,Credit card,12.09,0.6045,8.2
630,149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08,Credit card,641.9,32.095,6.7
631,655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38,Ewallet,234.93,11.7465,5.4
632,589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54,Credit card,167.54,8.377,7.0
633,420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29,Ewallet,299.1,14.955,4.7
634,182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28,Credit card,239.73,11.9865,5.0
635,188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,15:01,Credit card,664.7,33.235,5.0
636,610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31,Credit card,202.65,10.1325,6.0
637,318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16,Cash,46.2,2.31,6.3
638,364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27,Cash,88.15,4.4075,8.5
639,665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.8629999999999995,165.123,2019-02-27,17:36,Ewallet,157.26,7.8629999999999995,7.5
640,695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00,Ewallet,296.37,14.8185,6.4
641,155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29,Ewallet,708.4,35.42,4.7
642,794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.90700000000001,2019-03-27,15:08,Ewallet,111.34,5.567,6.0
643,131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008000000000003,609.168,2019-03-30,19:26,Credit card,580.16,29.008000000000003,4.0
644,273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53,Ewallet,60.25,3.0125,5.5
645,706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43,Ewallet,174.24,8.712,8.7
646,778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063000000000002,442.32300000000004,2019-03-30,14:58,Cash,421.26,21.063000000000002,7.4
647,574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55,Cash,33.63,1.6815,5.6
648,859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.5490000000000002,32.529,2019-01-16,15:10,Cash,30.98,1.5490000000000002,6.3
649,740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44,Cash,247.4,12.37,7.1
650,369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22,Ewallet,378.3,18.915,7.8
651,563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52,Cash,334.86,16.743,9.9
652,742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24,Cash,727.8,36.39,7.3
653,149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.67400000000004,2019-03-06,15:31,Ewallet,335.88,16.794,5.1
654,133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.75599999999997,2019-02-16,18:04,Credit card,240.72,12.036,9.4
655,169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13,Credit card,47.07,2.3535,5.8
656,250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23,Credit card,99.69,4.9845,8.0
657,562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11,Ewallet,264.45,13.2225,7.9
658,816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48,Cash,139.65,6.9825,5.9
659,491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,17:46,Credit card,55.45,2.7725,4.9
660,322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46,Cash,128.91,6.4455,9.3
661,842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07,Credit card,119.98,5.999,7.9
662,725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14,Credit card,352.5,17.625,5.9
663,641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:45,Credit card,871.0,43.55,9.9
664,714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39,Cash,197.6,9.88,7.7
665,518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.24599999999998,2019-02-04,15:44,Ewallet,194.52,9.726,7.6
666,779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.88099999999997,2019-02-20,13:06,Ewallet,173.22,8.661,7.7
667,190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.47399999999999,2019-02-23,20:43,Ewallet,71.88,3.594,6.4
668,408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.312999999999999,300.573,2019-02-16,14:19,Ewallet,286.26,14.312999999999999,4.4
669,679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01,Credit card,81.24,4.062,4.1
670,588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30,Ewallet,560.4,28.02,4.4
671,642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34,Cash,186.8,9.34,5.5
672,576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10,Ewallet,220.23,11.0115,4.0
673,556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.57599999999996,2019-02-15,17:10,Credit card,269.12,13.456,9.3
674,811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22,Credit card,454.8,22.74,4.8
675,242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57,Cash,167.54,8.377,4.6
676,752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.98800000000006,2019-02-19,19:29,Credit card,448.56,22.428,7.3
677,274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30,Cash,293.88,14.694,6.0
678,648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:27,Ewallet,589.5,29.475,8.1
679,130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:57,Ewallet,291.0,14.55,9.4
680,528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.45399999999999,2019-02-12,19:43,Cash,39.48,1.974,6.5
681,320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11,Credit card,34.81,1.7405,7.0
682,370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,13:46,Ewallet,295.92,14.796,7.1
683,105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108000000000004,2019-02-27,12:22,Ewallet,42.96,2.148,6.6
684,510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.9239999999999995,145.404,2019-01-24,19:20,Ewallet,138.48,6.9239999999999995,4.9
685,241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58,Credit card,98.2,4.91,6.4
686,767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59,Credit card,129.66,6.483,8.0
687,648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:59,Cash,635.6,31.78,4.3
688,173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.287999999999999,153.048,2019-03-13,12:51,Cash,145.76,7.287999999999999,6.1
689,305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:36,Cash,201.3,10.065,7.5
690,394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,13:38,Cash,631.71,31.5855,6.7
691,266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.54400000000004,2019-03-12,19:39,Ewallet,385.28,19.264,5.2
692,689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44,Cash,486.3,24.315,8.8
693,196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683000000000003,539.3430000000001,2019-02-10,13:56,Cash,513.66,25.683000000000003,9.5
694,372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,14:42,Cash,473.4,23.67,7.6
695,800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:45,Cash,436.85,21.8425,6.6
696,182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.4079999999999995,113.568,2019-01-01,20:26,Ewallet,108.16,5.4079999999999995,6.9
697,826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.437999999999999,261.198,2019-01-06,19:46,Ewallet,248.76,12.437999999999999,4.3
698,868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.5310000000001,2019-02-19,19:38,Credit card,626.22,31.311,7.8
700,626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:23,Ewallet,483.28,24.164,9.6
701,176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.80799999999999,2019-03-27,19:11,Credit card,96.96,4.848,4.3
702,191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,18:57,Credit card,197.7,9.885,5.0
703,729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18,Cash,724.23,36.2115,9.2
704,640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40,Cash,795.51,39.7755,6.3
705,186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,14:06,Cash,502.39,25.1195,8.9
706,834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:48,Ewallet,172.0,8.6,7.6
707,162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,20:13,Cash,68.98,3.449,4.8
708,760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.247999999999999,131.208,2019-01-20,20:37,Ewallet,124.96,6.247999999999999,9.1
709,445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59,Ewallet,77.1,3.855,6.1
710,786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,20:18,Cash,483.72,24.186,9.1
711,728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,15:52,Ewallet,302.12,15.106,8.3
712,183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,15:14,Ewallet,698.67,34.9335,7.2
713,268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50,Ewallet,124.65,6.2325,6.0
714,735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36,Ewallet,789.6,39.48,8.5
715,258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33,Credit card,178.4,8.92,6.6
716,857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06,Ewallet,500.22,25.011,4.5
717,482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47,Credit card,35.82,1.791,8.1
718,788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,13:34,Credit card,136.14,6.807,7.2
719,821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04,Credit card,104.88,5.244,6.1
720,418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.86599999999999,2019-02-02,20:42,Cash,178.92,8.946,7.1
721,678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,15:28,Cash,815.67,40.7835,5.1
722,776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.617999999999999,138.97799999999998,2019-03-18,13:45,Credit card,132.36,6.617999999999999,7.9
723,592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,20:10,Cash,257.39,12.8695,7.4
724,434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.02799999999999,2019-02-04,18:53,Ewallet,93.36,4.668,7.4
725,149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:24,Cash,228.0,11.4,6.6
726,442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42,Credit card,166.71,8.3355,5.9
727,174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49,Credit card,697.4,34.87,8.9
728,210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.49199999999996,2019-03-16,15:33,Ewallet,389.04,19.452,6.8
729,299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.262999999999998,383.523,2019-03-09,10:54,Cash,365.26,18.262999999999998,9.3
730,247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.4639999999999995,93.744,2019-03-01,16:23,Credit card,89.28,4.4639999999999995,4.4
731,635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33,Ewallet,168.0,8.4,4.8
732,756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39,Ewallet,19.7,0.985,9.5
733,438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558000000000003,557.7180000000001,2019-01-24,10:38,Ewallet,531.16,26.558000000000003,8.9
734,238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.6860000000000004,56.406000000000006,2019-03-01,20:03,Ewallet,53.72,2.6860000000000004,6.4
735,607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39,Credit card,819.5,40.975,6.0
