QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,,,,,CITY,,,COUNTRY,,,,DEALSIZE
25,62.46,1,1561.5,12/17/2004 0:00,Shipped,4,12,2004,Planes,72,S24_4278,,,,,Chatswood,,,Australia,,,,Small
43,100,2,10039.6,02-03-2005 00:00,Shipped,1,2,2005,Planes,72,S24_4278,,,,,Nantes,,,France,,,,Large
50,63.34,8,3167,03-01-2005 00:00,Resolved,1,3,2005,Planes,72,S24_4278,,,,,Madrid,,,Spain,,,,Medium
45,78.25,14,3521.25,3/30/2005 0:00,Shipped,1,3,2005,Planes,72,S24_4278,,,,,Reims,,,France,,,,Medium
52,81.14,4,4219.28,04-03-2005 00:00,On Hold,2,4,2005,Planes,72,S24_4278,,,,,Newark,,,USA,,,,Medium
48,74.62,5,3581.76,05-10-2005 00:00,Shipped,2,5,2005,Planes,72,S24_4278,,,,,Reggio Emilia,,,Italy,,,,Medium
31,68.71,10,2130.01,03-03-2003 00:00,Shipped,1,3,2003,Classic Cars,80,S24_4620,,,,,Makati City,,,Philippines,,,,Small
29,71.14,14,2063.06,05-08-2003 00:00,Shipped,2,5,2003,Classic Cars,80,S24_4620,,,,,Marseille,,,France,,,,Small
23,87.31,11,2008.13,07-02-2003 00:00,Shipped,3,7,2003,Classic Cars,80,S24_4620,,,,,San Rafael,,,USA,,,,Small
31,64.67,11,2004.77,09-05-2003 00:00,Shipped,3,9,2003,Classic Cars,80,S24_4620,,,,,Brickhaven,,,USA,,,,Small
23,67.1,6,1543.3,10-10-2003 00:00,Shipped,4,10,2003,Classic Cars,80,S24_4620,,,,,San Francisco,,,USA,,,,Small
24,94.58,6,2269.92,11-04-2003 00:00,Shipped,4,11,2003,Classic Cars,80,S24_4620,,,,,North Sydney,,,Australia,,,,Small
28,71.14,1,1991.92,11-11-2003 00:00,Shipped,4,11,2003,Classic Cars,80,S24_4620,,,,,Lille,,,France,,,,Small
44,66.29,7,2916.76,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,80,S24_4620,,,,,Koln,,,Germany,,,,Small
22,92.16,6,2027.52,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,80,S24_4620,,,,,Paris,,,France,,,,Small
46,70.33,13,3235.18,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,80,S24_4620,,,,,Gensve,,,Switzerland,,,,Medium
22,93.77,7,2062.94,04-09-2004 00:00,Shipped,2,4,2004,Classic Cars,80,S24_4620,,,,,Kobenhavn,,,Denmark,,,,Small
38,87.31,3,3317.78,5/26/2004 0:00,Shipped,2,5,2004,Classic Cars,80,S24_4620,,,,,Paris,,,France,,,,Medium
47,83.27,1,3913.69,6/30/2004 0:00,Shipped,2,6,2004,Classic Cars,80,S24_4620,,,,,Boston,,,USA,,,,Medium
48,75.18,7,3608.64,08-02-2004 00:00,Shipped,3,8,2004,Classic Cars,80,S24_4620,,,,,Brickhaven,,,USA,,,,Medium
40,88.12,16,3524.8,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,80,S24_4620,,,,,Gensve,,,Switzerland,,,,Medium
32,80.84,1,2586.88,9/30/2004 0:00,Shipped,3,9,2004,Classic Cars,80,S24_4620,,,,,Helsinki,,,Finland,,,,Small
49,97.01,14,4753.49,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,80,S24_4620,,,,,Koln,,,Germany,,,,Medium
43,85.69,2,3684.67,11-03-2004 00:00,Shipped,4,11,2004,Classic Cars,80,S24_4620,,,,,NYC,,,USA,,,,Medium
41,100,2,5715.4,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,80,S24_4620,,,,,Philadelphia,,,USA,,,,Medium
30,100,1,3098.7,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,80,S24_4620,,,,,Reims,,,France,,,,Medium
28,95.39,9,2670.92,12-07-2004 00:00,Shipped,4,12,2004,Classic Cars,80,S24_4620,,,,,Madrid,,,Spain,,,,Small
43,100,9,5154.41,01-06-2005 00:00,Shipped,1,1,2005,Classic Cars,80,S24_4620,,,,,Espoo,,,Finland,,,,Medium
41,100,2,4894.17,02-10-2005 00:00,Shipped,1,2,2005,Classic Cars,80,S24_4620,,,,,Madrid,,,Spain,,,,Medium
30,82.42,10,2472.6,03-04-2005 00:00,Shipped,1,3,2005,Classic Cars,80,S24_4620,,,,,San Rafael,,,USA,,,,Small
31,100,3,3224.31,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,96,S32_1268,,,,,Stavern,,,Norway,,,,Medium
32,100,7,3667.52,04-01-2003 00:00,Shipped,2,4,2003,Trucks and Buses,96,S32_1268,,,,,Paris,,,France,,,,Medium
43,96.31,3,4141.33,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,96,S32_1268,,,,,Madrid,,,Spain,,,,Medium
26,100,3,2829.58,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,96,S32_1268,,,,,Burlingame,,,USA,,,,Small
27,100,10,3068.55,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,96,S32_1268,,,,,Oulu,,,Finland,,,,Medium
24,100,1,2634.96,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,96,S32_1268,,,,,Graz,,,Austria,,,,Small
22,100,8,2436.72,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,96,S32_1268,,,,,London,,,UK,,,,Small
46,100,13,4607.36,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,96,S32_1268,,,,,Sevilla,,,Spain,,,,Medium
37,97.27,3,3598.99,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,96,S32_1268,,,,,Lyon,,,France,,,,Medium
49,80.9,14,3964.1,12-09-2003 00:00,Shipped,4,12,2003,Trucks and Buses,96,S32_1268,,,,,Boston,,,USA,,,,Medium
21,100,3,2244.9,02-04-2004 00:00,Shipped,1,2,2004,Trucks and Buses,96,S32_1268,,,,,Singapore,,,Singapore,,,,Small
25,100,8,2793,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,96,S32_1268,,,,,San Rafael,,,USA,,,,Small
37,100,1,4133.64,05-04-2004 00:00,Shipped,2,5,2004,Trucks and Buses,96,S32_1268,,,,,New Haven,,,USA,,,,Medium
45,86.68,11,3900.6,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,96,S32_1268,,,,,Singapore,,,Singapore,,,,Medium
32,85.72,1,2743.04,7/19/2004 0:00,Shipped,3,7,2004,Trucks and Buses,96,S32_1268,,,,,Chatswood,,,Australia,,,,Small
29,82.83,8,2402.07,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,96,S32_1268,,,,,Allentown,,,USA,,,,Small
26,83.79,3,2178.54,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,96,S32_1268,,,,,Boras,,,Sweden,,,,Small
28,100,12,3155.04,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,96,S32_1268,,,,,Cambridge,,,USA,,,,Medium
27,87.64,6,2366.28,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,96,S32_1268,,,,,Vancouver,,,Canada,,,,Small
20,98.18,11,1963.6,11-05-2004 00:00,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,,,,,NYC,,,USA,,,,Small
44,100,1,4746.28,11/19/2004 0:00,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,,,,,San Rafael,,,USA,,,,Medium
42,100,3,6386.94,11-01-2004 00:00,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,,,,,Madrid,,,Spain,,,,Medium
41,100,1,4428,12-10-2004 00:00,Shipped,4,12,2004,Trucks and Buses,96,S32_1268,,,,,Madrid,,,Spain,,,,Medium
26,100,1,4044.04,1/23/2005 0:00,Shipped,1,1,2005,Trucks and Buses,96,S32_1268,,,,,San Rafael,,,USA,,,,Medium
26,100,6,2708.42,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,96,S32_1268,,,,,San Rafael,,,USA,,,,Small
26,100,1,2904.72,05-01-2005 00:00,Shipped,2,5,2005,Trucks and Buses,96,S32_1268,,,,,Montreal,,,Canada,,,,Small
41,86.68,11,3553.88,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,96,S32_1268,,,,,Nantes,,,France,,,,Medium
20,92.9,8,1858,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,99,S32_1374,,,,,NYC,,,USA,,,,Small
22,100,6,2461.36,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,99,S32_1374,,,,,Melbourne,,,Australia,,,,Small
23,100,1,2642.01,6/27/2003 0:00,Shipped,2,6,2003,Motorcycles,99,S32_1374,,,,,Madrid,,,Spain,,,,Small
33,93.9,12,3098.7,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,99,S32_1374,,,,,Pasadena,,,USA,,,,Medium
28,100,7,3244.36,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,99,S32_1374,,,,,Burlingame,,,USA,,,,Medium
44,98.89,7,4351.16,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,99,S32_1374,,,,,Bergen,,,Norway,,,,Medium
46,79.91,5,3675.86,01-12-2004 00:00,Shipped,1,1,2004,Motorcycles,99,S32_1374,,,,,Osaka,,,Japan,,,,Medium
21,100,7,2475.27,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,99,S32_1374,,,,,Melbourne,,,Australia,,,,Small
41,100,1,4177.49,04-02-2004 00:00,Shipped,2,4,2004,Motorcycles,99,S32_1374,,,,,Tsawassen,,,Canada,,,,Medium
31,100,2,3282.28,05-11-2004 00:00,Shipped,2,5,2004,Motorcycles,99,S32_1374,,,,,San Jose,,,USA,,,,Medium
31,79.91,8,2477.21,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,99,S32_1374,,,,,Bridgewater,,,USA,,,,Small
23,81.91,7,1883.93,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,99,S32_1374,,,,,Nantes,,,France,,,,Small
37,98.89,12,3658.93,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,99,S32_1374,,,,,Cambridge,,,USA,,,,Medium
26,100,2,2856.88,9/16/2004 0:00,Shipped,3,9,2004,Motorcycles,99,S32_1374,,,,,Dublin,,,Ireland,,,,Small
24,79.91,5,1917.84,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,99,S32_1374,,,,,White Plains,,,USA,,,,Small
47,100,7,5305.36,11-02-2004 00:00,Shipped,4,11,2004,Motorcycles,99,S32_1374,,,,,Allentown,,,USA,,,,Medium
45,63.91,11,2875.95,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,99,S32_1374,,,,,NYC,,,USA,,,,Small
55,100,2,6482.85,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,99,S32_1374,,,,,Barcelona,,,Spain,,,,Medium
46,81.17,5,3733.82,12-04-2004 00:00,Shipped,4,12,2004,Motorcycles,99,S32_1374,,,,,Glendale,,,USA,,,,Medium
50,100,2,6576.5,01-06-2005 00:00,Shipped,1,1,2005,Motorcycles,99,S32_1374,,,,,Espoo,,,Finland,,,,Medium
37,100,3,6353.27,02-03-2005 00:00,Shipped,1,2,2005,Motorcycles,99,S32_1374,,,,,Nantes,,,France,,,,Medium
44,94.9,1,4175.6,03-02-2005 00:00,Shipped,1,3,2005,Motorcycles,99,S32_1374,,,,,Singapore,,,Singapore,,,,Medium
49,100,1,4992.61,04-03-2005 00:00,On Hold,2,4,2005,Motorcycles,99,S32_1374,,,,,Newark,,,USA,,,,Medium
45,100,2,4764.6,05-10-2005 00:00,Shipped,2,5,2005,Motorcycles,99,S32_1374,,,,,Reggio Emilia,,,Italy,,,,Medium
27,43.45,13,1173.15,03-03-2003 00:00,Shipped,1,3,2003,Motorcycles,40,S32_2206,,,,,Makati City,,,Philippines,,,,Small
31,44.66,17,1384.46,05-08-2003 00:00,Shipped,2,5,2003,Motorcycles,40,S32_2206,,,,,Marseille,,,France,,,,Small
33,40.23,14,1327.59,07-02-2003 00:00,Shipped,3,7,2003,Motorcycles,40,S32_2206,,,,,San Rafael,,,USA,,,,Small
31,35.8,1,1109.8,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,40,S32_2206,,,,,Pasadena,,,USA,,,,Small
35,35.4,9,1239,10-10-2003 00:00,Shipped,4,10,2003,Motorcycles,40,S32_2206,,,,,San Francisco,,,USA,,,,Small
26,39.83,9,1035.58,11-04-2003 00:00,Shipped,4,11,2003,Motorcycles,40,S32_2206,,,,,North Sydney,,,Australia,,,,Small
34,45.46,4,1545.64,11-11-2003 00:00,Shipped,4,11,2003,Motorcycles,40,S32_2206,,,,,Lille,,,France,,,,Small
46,32.99,1,1517.54,11/19/2003 0:00,Shipped,4,11,2003,Motorcycles,40,S32_2206,,,,,Madrid,,,Spain,,,,Small
41,42.24,9,1731.84,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,40,S32_2206,,,,,Paris,,,France,,,,Small
43,39.43,2,1695.49,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,40,S32_2206,,,,,Lille,,,France,,,,Small
26,40.23,2,1045.98,04-05-2004 00:00,Shipped,2,4,2004,Motorcycles,40,S32_2206,,,,,NYC,,,USA,,,,Small
36,48.28,6,1738.08,5/26/2004 0:00,Shipped,2,5,2004,Motorcycles,40,S32_2206,,,,,Paris,,,France,,,,Small
20,32.59,4,651.8,6/30/2004 0:00,Shipped,2,6,2004,Motorcycles,40,S32_2206,,,,,Boston,,,USA,,,,Small
27,36.61,10,988.47,08-02-2004 00:00,Shipped,3,8,2004,Motorcycles,40,S32_2206,,,,,Brickhaven,,,USA,,,,Small
37,41.03,1,1518.11,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,40,S32_2206,,,,,Cambridge,,,USA,,,,Small
24,42.24,4,1013.76,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,40,S32_2206,,,,,Helsinki,,,Finland,,,,Small
36,43.05,17,1549.8,10/16/2004 0:00,Shipped,4,10,2004,Motorcycles,40,S32_2206,,,,,Koln,,,Germany,,,,Small
29,38.22,5,1108.38,11-03-2004 00:00,Shipped,4,11,2004,Motorcycles,40,S32_2206,,,,,NYC,,,USA,,,,Small
28,100,3,4102.56,11/17/2004 0:00,Shipped,4,11,2004,Motorcycles,40,S32_2206,,,,,Philadelphia,,,USA,,,,Medium
29,100,5,3713.16,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,40,S32_2206,,,,,Reims,,,France,,,,Medium
38,39.83,10,1513.54,12-07-2004 00:00,Shipped,4,12,2004,Motorcycles,40,S32_2206,,,,,Madrid,,,Spain,,,,Small
48,48.28,1,2317.44,01-06-2005 00:00,Shipped,1,1,2005,Motorcycles,40,S32_2206,,,,,Marseille,,,France,,,,Small
40,82.46,1,3298.4,02-10-2005 00:00,Shipped,1,2,2005,Motorcycles,40,S32_2206,,,,,Madrid,,,Spain,,,,Medium
41,44.56,11,1826.96,03-04-2005 00:00,Shipped,1,3,2005,Motorcycles,40,S32_2206,,,,,San Rafael,,,USA,,,,Small
30,40.23,2,1206.9,04-08-2005 00:00,Shipped,2,4,2005,Motorcycles,40,S32_2206,,,,,Liverpool,,,UK,,,,Small
35,47.62,11,1666.7,1/31/2003 0:00,Shipped,1,1,2003,Trucks and Buses,54,S32_2509,,,,,Madrid,,,Spain,,,,Small
28,55.73,2,1560.44,04-01-2003 00:00,Shipped,2,4,2003,Trucks and Buses,54,S32_2509,,,,,Paris,,,France,,,,Small
45,51.95,13,2337.75,06-03-2003 00:00,Shipped,2,6,2003,Trucks and Buses,54,S32_2509,,,,,NYC,,,USA,,,,Small
24,45.99,7,1103.76,08-01-2003 00:00,Shipped,3,8,2003,Trucks and Buses,54,S32_2509,,,,,Espoo,,,Finland,,,,Small
41,63.85,5,2617.85,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,54,S32_2509,,,,,Oulu,,,Finland,,,,Small
48,45.99,14,2207.52,10/22/2003 0:00,Shipped,4,10,2003,Trucks and Buses,54,S32_2509,,,,,Singapore,,,Singapore,,,,Small
50,63.31,3,3165.5,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,,,,,London,,,UK,,,,Medium
33,62.77,8,2071.41,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,,,,,Sevilla,,,Spain,,,,Small
32,43.29,8,1385.28,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,,,,,White Plains,,,USA,,,,Small
27,60.06,9,1621.62,12-09-2003 00:00,Shipped,4,12,2003,Trucks and Buses,54,S32_2509,,,,,Boston,,,USA,,,,Small
35,55.19,4,1931.65,02-10-2004 00:00,Shipped,1,2,2004,Trucks and Buses,54,S32_2509,,,,,Brisbane,,,USA,,,,Small
23,54.11,3,1244.53,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,54,S32_2509,,,,,San Rafael,,,USA,,,,Small
35,48.7,7,1704.5,05-05-2004 00:00,Shipped,2,5,2004,Trucks and Buses,54,S32_2509,,,,,Madrid,,,Spain,,,,Small
40,43.83,6,1753.2,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,54,S32_2509,,,,,Singapore,,,Singapore,,,,Small
35,47.62,7,1666.7,7/20/2004 0:00,Shipped,3,7,2004,Trucks and Buses,54,S32_2509,,,,,San Rafael,,,USA,,,,Small
31,55.19,3,1710.89,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,54,S32_2509,,,,,Allentown,,,USA,,,,Small
50,46.53,10,2326.5,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,54,S32_2509,,,,,NYC,,,USA,,,,Small
40,57.9,7,2316,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,54,S32_2509,,,,,Cambridge,,,USA,,,,Small
38,45.45,1,1727.1,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,54,S32_2509,,,,,Vancouver,,,Canada,,,,Small
38,100,3,8844.12,11-05-2004 00:00,Shipped,4,11,2004,Trucks and Buses,54,S32_2509,,,,,Stavern,,,Norway,,,,Large
40,60.6,3,2424,11/19/2004 0:00,Shipped,4,11,2004,Trucks and Buses,54,S32_2509,,,,,San Rafael,,,USA,,,,Small
33,46.53,1,1535.49,12-01-2004 00:00,Shipped,4,12,2004,Trucks and Buses,54,S32_2509,,,,,NYC,,,USA,,,,Small
36,100,3,6358.68,12/15/2004 0:00,Shipped,4,12,2004,Trucks and Buses,54,S32_2509,,,,,Reims,,,France,,,,Medium
20,66.47,2,1329.4,1/23/2005 0:00,Shipped,1,1,2005,Trucks and Buses,54,S32_2509,,,,,San Rafael,,,USA,,,,Small
32,53.18,5,1701.76,2/22/2005 0:00,Shipped,1,2,2005,Trucks and Buses,54,S32_2509,,,,,Madrid,,,Spain,,,,Small
36,62.77,3,2259.72,3/15/2005 0:00,Shipped,1,3,2005,Trucks and Buses,54,S32_2509,,,,,Madrid,,,Spain,,,,Small
19,48.7,7,925.3,05-03-2005 00:00,Shipped,2,5,2005,Trucks and Buses,54,S32_2509,,,,,Madrid,,,Spain,,,,Small
11,43.83,6,482.13,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,54,S32_2509,,,,,Nantes,,,France,,,,Small
49,65.87,4,3227.63,1/31/2003 0:00,Shipped,1,1,2003,Trains,62,S32_3207,,,,,Madrid,,,Spain,,,,Medium
27,63.38,1,1711.26,04-11-2003 00:00,Shipped,2,4,2003,Trains,62,S32_3207,,,,,Charleroi,,,Belgium,,,,Small
29,70.84,6,2054.36,06-03-2003 00:00,Shipped,2,6,2003,Trains,62,S32_3207,,,,,NYC,,,USA,,,,Small
42,74.57,16,3131.94,08-08-2003 00:00,Shipped,3,8,2003,Trains,62,S32_3207,,,,,San Rafael,,,USA,,,,Medium
33,50.95,2,1681.35,9/25/2003 0:00,Shipped,3,9,2003,Trains,62,S32_3207,,,,,South Brisbane,,,Australia,,,,Small
44,53.44,7,2351.36,10/22/2003 0:00,Shipped,4,10,2003,Trains,62,S32_3207,,,,,Singapore,,,Singapore,,,,Small
22,64,6,1408,11-06-2003 00:00,Shipped,4,11,2003,Trains,62,S32_3207,,,,,Reggio Emilia,,,Italy,,,,Small
48,50.95,1,2445.6,11/14/2003 0:00,Shipped,4,11,2003,Trains,62,S32_3207,,,,,Sevilla,,,Spain,,,,Small
33,54.68,1,1804.44,11/25/2003 0:00,Shipped,4,11,2003,Trains,62,S32_3207,,,,,White Plains,,,USA,,,,Small
45,56.55,2,2544.75,12-09-2003 00:00,Shipped,4,12,2003,Trains,62,S32_3207,,,,,Boston,,,USA,,,,Small
20,52.82,6,1056.4,02-12-2004 00:00,Shipped,1,2,2004,Trains,62,S32_3207,,,,,Dublin,,,Ireland,,,,Small
46,60.9,4,2801.4,3/15/2004 0:00,Shipped,1,3,2004,Trains,62,S32_3207,,,,,Frankfurt,,,Germany,,,,Small
40,49.71,6,1988.4,05-05-2004 00:00,Shipped,2,5,2004,Trains,62,S32_3207,,,,,Espoo,,,Finland,,,,Small
45,64.63,6,2908.35,7/20/2004 0:00,Shipped,3,7,2004,Trains,62,S32_3207,,,,,Allentown,,,USA,,,,Small
36,59.65,9,2147.4,8/20/2004 0:00,Shipped,3,8,2004,Trains,62,S32_3207,,,,,San Rafael,,,USA,,,,Small
31,67.73,3,2099.63,09-08-2004 00:00,Shipped,3,9,2004,Trains,62,S32_3207,,,,,NYC,,,USA,,,,Small
46,50.33,17,2315.18,10/14/2004 0:00,Shipped,4,10,2004,Trains,62,S32_3207,,,,,Manchester,,,UK,,,,Small
35,66.49,9,2327.15,10/22/2004 0:00,Shipped,4,10,2004,Trains,62,S32_3207,,,,,Aaarhus,,,Denmark,,,,Small
28,100,2,5377.4,11-05-2004 00:00,Shipped,4,11,2004,Trains,62,S32_3207,,,,,Stavern,,,Norway,,,,Medium
31,84.71,9,2626.01,11/20/2004 0:00,Shipped,4,11,2004,Trains,62,S32_3207,,,,,Paris,,,France,,,,Small
27,100,14,4406.4,12-02-2004 00:00,Shipped,4,12,2004,Trains,62,S32_3207,,,,,Madrid,,,Spain,,,,Medium
22,100,1,4301.22,12/15/2004 0:00,Shipped,4,12,2004,Trains,62,S32_3207,,,,,Reims,,,France,,,,Medium
30,99.55,11,2986.5,1/23/2005 0:00,Shipped,1,1,2005,Trains,62,S32_3207,,,,,San Rafael,,,USA,,,,Small
44,36.07,8,1587.08,2/22/2005 0:00,Shipped,1,2,2005,Trains,62,S32_3207,,,,,Madrid,,,Spain,,,,Small
30,60.28,4,1808.4,3/15/2005 0:00,Shipped,1,3,2005,Trains,62,S32_3207,,,,,Madrid,,,Spain,,,,Small
24,49.71,6,1193.04,05-05-2005 00:00,Shipped,2,5,2005,Trains,62,S32_3207,,,,,Bridgewater,,,USA,,,,Small
45,75.63,7,3403.35,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,64,S32_3522,,,,,Stavern,,,Norway,,,,Medium
23,68.52,1,1575.96,3/26/2003 0:00,Shipped,1,3,2003,Trucks and Buses,64,S32_3522,,,,,San Rafael,,,USA,,,,Small
26,62.7,7,1630.2,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,64,S32_3522,,,,,Madrid,,,Spain,,,,Small
28,60.76,7,1701.28,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,64,S32_3522,,,,,Burlingame,,,USA,,,,Small
49,58.18,4,2850.82,9/19/2003 0:00,Shipped,3,9,2003,Trucks and Buses,64,S32_3522,,,,,Singapore,,,Singapore,,,,Small
49,54.94,5,2692.06,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,64,S32_3522,,,,,Graz,,,Austria,,,,Small
29,74.98,12,2174.42,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,,,,,London,,,UK,,,,Small
49,64.64,4,3167.36,11/13/2003 0:00,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,,,,,Philadelphia,,,USA,,,,Medium
39,54.94,7,2142.66,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,,,,,Lyon,,,France,,,,Small
36,58.82,2,2117.52,12-05-2003 00:00,Shipped,4,12,2003,Trucks and Buses,64,S32_3522,,,,,Vancouver,,,Canada,,,,Small
39,62.05,7,2419.95,02-04-2004 00:00,Shipped,1,2,2004,Trucks and Buses,64,S32_3522,,,,,Singapore,,,Singapore,,,,Small
30,73.04,12,2191.2,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,64,S32_3522,,,,,San Rafael,,,USA,,,,Small
44,69.16,5,3043.04,05-04-2004 00:00,Shipped,2,5,2004,Trucks and Buses,64,S32_3522,,,,,New Haven,,,USA,,,,Medium
20,61.41,2,1228.2,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,64,S32_3522,,,,,Minato-ku,,,Japan,,,,Small
21,63.35,5,1330.35,7/19/2004 0:00,Shipped,3,7,2004,Trucks and Buses,64,S32_3522,,,,,Chatswood,,,Australia,,,,Small
36,77.57,12,2792.52,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,64,S32_3522,,,,,Allentown,,,USA,,,,Small
32,71.75,7,2296,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,64,S32_3522,,,,,Boras,,,Sweden,,,,Small
36,73.04,2,2629.44,10-11-2004 00:00,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,,,,,Versailles,,,France,,,,Small
34,56.24,10,1912.16,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,64,S32_3522,,,,,Vancouver,,,Canada,,,,Small
48,100,4,8209.44,11-05-2004 00:00,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,,,,,NYC,,,USA,,,,Large
33,73.69,4,2431.77,11/18/2004 0:00,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,,,,,San Francisco,,,USA,,,,Small
31,100,5,3139.99,11-01-2004 00:00,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,,,,,Madrid,,,Spain,,,,Medium
36,100,2,5669.64,12-10-2004 00:00,Shipped,4,12,2004,Trucks and Buses,64,S32_3522,,,,,Madrid,,,Spain,,,,Medium
25,100,3,3160.25,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,64,S32_3522,,,,,North Sydney,,,Australia,,,,Medium
48,100,8,6799.68,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,64,S32_3522,,,,,San Rafael,,,USA,,,,Medium
27,69.16,5,1867.32,05-01-2005 00:00,Shipped,2,5,2005,Trucks and Buses,64,S32_3522,,,,,Montreal,,,Canada,,,,Small
44,61.41,2,2702.04,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,64,S32_3522,,,,,Madrid,,,Spain,,,,Small
33,72.92,5,2406.36,2/17/2003 0:00,Shipped,1,2,2003,Vintage Cars,68,S32_4289,,,,,Bergamo,,,Italy,,,,Small
29,72.23,11,2094.67,4/29/2003 0:00,Shipped,2,4,2003,Vintage Cars,68,S32_4289,,,,,Melbourne,,,Australia,,,,Small
49,57.1,6,2797.9,6/27/2003 0:00,Shipped,2,6,2003,Vintage Cars,68,S32_4289,,,,,Madrid,,,Spain,,,,Small
20,81.86,1,1637.2,8/13/2003 0:00,Shipped,3,8,2003,Vintage Cars,68,S32_4289,,,,,Charleroi,,,Belgium,,,,Small
31,73.61,12,2281.91,10/28/2003 0:00,Shipped,4,10,2003,Vintage Cars,68,S32_4289,,,,,Burlingame,,,USA,,,,Small
39,59.16,10,2307.24,01-12-2004 00:00,Shipped,1,1,2004,Vintage Cars,68,S32_4289,,,,,Osaka,,,Japan,,,,Small
